lon,lat,weather_id,main,description,icon,base,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,country,sunrise,sunset,timezone,city_id,city_name,cod,level
-178.182501,39.026325,800,Clear,clear sky,01n,stations,284.86,313.01,228.21,233.44,999,65,989,1009,9121,7.76,287,3.84,7,1716298570,1,9043,IN,1716279767,1716294939,7200,6333678,Whitby,200,0
-92.03579,-54.228628,800,Clear,clear sky,01n,stations,308.29,293.37,312.49,291.81,1021,42,1019,998,2849,11.37,229,14.12,59,1716301630,1,4978,IT,1716274362,1716337607,-25200,5149934,Whitby,200,0
153.893782,-62.263206,800,Clear,clear sky,01n,stations,229.45,263.06,241.02,304.36,1001,95,1003,967,2586,10.91,173,9.61,0,1716291080,1,9207,US,1716287884,1716288626,-25200,2754597,Pune,200,0
93.316268,84.395998,800,Clear,clear sky,01n,stations,251.46,238.89,250.1,305.56,997,62,1027,902,5550,1.52,15,1.37,29,1716306250,1,2763,GB,1716280048,1716309995,19800,2086248,Rumbak,200,0
-50.749741,-1.7589,800,Clear,clear sky,01n,stations,238.87,237.93,267.62,267.16,989,77,996,901,1274,0.77,36,2.08,62,1716322671,1,6123,GB,1716322104,1716275671,0,3232034,Nantucket,200,0
-1.657441,-26.653672,800,Clear,clear sky,01n,stations,261.13,284.8,258.05,303.03,983,99,1011,952,4034,3.42,106,16.38,72,1716289311,1,3427,GB,1716297797,1716340782,-25200,5543981,Pune,200,0
64.091441,-6.390958,800,Clear,clear sky,01n,stations,291.57,271.07,314.88,303.6,995,11,980,1029,9645,0.71,66,9.36,82,1716343555,1,2230,US,1716290510,1716271790,-43200,1760212,Pitampura,200,0
74.82881,61.9093,800,Clear,clear sky,01n,stations,270.52,227.15,271.26,237.39,1020,23,997,914,5765,0.71,257,12.95,28,1716269036,1,2380,IT,1716302008,1716264737,-43200,2859889,Nantucket,200,0
-45.667661,-52.430266,800,Clear,clear sky,01n,stations,248.93,264.0,270.5,285.8,987,10,987,1026,4178,5.85,243,6.9,63,1716324712,1,3495,US,1716268064,1716339792,7200,9850384,Nantucket,200,0
95.419493,31.412574,800,Clear,clear sky,01n,stations,280.67,265.5,312.06,289.36,1020,41,1012,980,6916,5.81,289,15.81,58,1716340186,1,7417,IN,1716280301,1716317659,7200,2577398,Rumbak,200,0
-99.781669,71.194794,800,Clear,clear sky,01n,stations,265.43,277.54,264.94,259.13,1022,71,992,976,3105,10.15,220,2.9,17,1716333520,1,1542,GB,1716279821,1716291552,0,6235887,Pune,200,0
146.9438,-42.201462,800,Clear,clear sky,01n,stations,239.94,278.53,297.97,288.37,991,17,1024,949,9422,1.63,157,16.95,94,1716284149,1,4524,IT,1716329005,1716316551,19800,9339314,Rumbak,200,0
103.62922,-28.084334,800,Clear,clear sky,01n,stations,261.09,300.35,265.67,284.53,1006,54,1016,956,6442,1.34,223,16.72,62,1716308309,1,3554,IT,1716307220,1716340913,-25200,3524847,Rumbak,200,0
-20.113489,-46.101256,800,Clear,clear sky,01n,stations,317.92,318.49,262.58,243.17,989,13,998,913,3195,13.96,329,13.68,34,1716333805,1,8157,US,1716330018,1716284686,19800,2365076,Pitampura,200,0
19.356932,-54.76522,800,Clear,clear sky,01n,stations,293.12,295.57,224.05,240.2,1010,56,1030,984,7352,0.6,334,9.97,19,1716326501,1,4223,GB,1716293635,1716319730,0,1779463,Rumbak,200,0
36.102796,-73.165825,800,Clear,clear sky,01n,stations,220.05,274.73,255.93,276.51,986,55,991,940,8443,9.71,197,3.83,92,1716272652,1,5207,IN,1716269937,1716288914,7200,4899324,Pune,200,0
-156.676719,-39.323561,800,Clear,clear sky,01n,stations,222.33,234.22,317.86,279.18,990,41,990,962,3939,13.67,47,15.85,69,1716333513,1,2108,GB,1716348055,1716267771,0,7394869,Whitby,200,0
59.849188,-53.602062,800,Clear,clear sky,01n,stations,255.15,290.02,235.5,310.9,1029,45,1015,991,8211,13.66,126,1.45,17,1716264470,1,8183,IN,1716295355,1716310463,0,6483789,Cornville,200,0
14.705512,-51.383695,800,Clear,clear sky,01n,stations,229.31,315.32,241.04,290.14,1016,60,1018,1012,5536,14.9,244,17.59,91,1716334928,1,1030,IT,1716265286,1716316740,7200,9909511,Cornville,200,0
125.360559,-8.548348,800,Clear,clear sky,01n,stations,275.3,263.24,254.44,306.49,980,10,1008,952,2192,9.03,179,1.44,34,1716319266,1,9441,IT,1716283229,1716298010,19800,7352358,Whitby,200,0
7.921997,7.369322,800,Clear,clear sky,01n,stations,230.97,250.67,246.33,311.05,996,92,1003,926,8884,7.15,150,9.93,75,1716268103,1,4857,US,1716290723,1716340247,-43200,1288991,Zocca,200,0
-113.37466,57.853669,800,Clear,clear sky,01n,stations,257.8,262.85,230.68,276.01,1009,26,992,977,5580,10.9,183,18.21,54,1716345669,1,9374,US,1716281275,1716303696,-25200,1450596,Cornville,200,0
-90.354469,-57.345591,800,Clear,clear sky,01n,stations,224.15,232.96,290.98,241.17,983,34,1015,905,6977,5.52,283,12.86,20,1716308186,1,3706,IN,1716285681,1716306940,0,4957972,Cornville,200,0
161.485767,77.788001,800,Clear,clear sky,01n,stations,246.89,301.17,291.06,244.59,992,68,989,948,1325,2.49,129,7.7,55,1716278863,1,4572,IT,1716324275,1716297390,-25200,9175151,Pitampura,200,0
-163.111273,-17.067981,800,Clear,clear sky,01n,stations,276.53,230.29,312.17,317.85,993,81,1019,904,3410,14.6,161,10.87,82,1716313453,1,1332,US,1716327060,1716269286,-43200,4009370,Zocca,200,0
87.832409,-74.551753,800,Clear,clear sky,01n,stations,220.53,262.15,233.53,244.22,995,73,999,907,4743,1.45,264,12.07,16,1716280884,1,1935,US,1716331701,1716285934,0,7377544,Pitampura,200,0
55.653924,-3.322841,800,Clear,clear sky,01n,stations,225.5,274.08,296.01,265.32,1008,12,981,900,1120,7.35,66,1.58,26,1716294787,1,5258,GB,1716291600,1716268966,-25200,7171083,Cornville,200,0
11.321088,20.897238,800,Clear,clear sky,01n,stations,298.13,306.25,313.42,231.77,1021,66,1025,930,9367,10.09,339,17.95,9,1716305472,1,5038,US,1716334747,1716298775,-43200,1484437,Rumbak,200,0
36.489958,-9.954378,800,Clear,clear sky,01n,stations,266.01,288.65,300.79,234.58,994,88,1020,915,2527,10.86,230,1.21,37,1716337017,1,5148,GB,1716317679,1716303884,-25200,3070729,Pune,200,0
74.545384,25.743191,800,Clear,clear sky,01n,stations,220.15,233.92,259.04,225.54,992,82,997,994,4538,14.5,110,17.58,63,1716326757,1,7858,IN,1716324677,1716301171,-43200,3419375,Zocca,200,0
161.236473,16.450871,800,Clear,clear sky,01n,stations,315.64,262.27,239.09,276.34,990,27,1025,931,5813,1.74,156,3.23,98,1716283977,1,4160,US,1716321322,1716303575,7200,6142426,Pitampura,200,0
137.447515,62.891362,800,Clear,clear sky,01n,stations,303.17,318.68,283.1,241.17,1022,59,1026,950,9348,4.09,216,9.43,87,1716338069,1,7171,IN,1716269912,1716348817,-43200,1194858,Rumbak,200,0
142.279295,-77.91891,800,Clear,clear sky,01n,stations,282.45,258.13,238.3,297.87,997,86,1028,1016,4083,3.87,36,13.56,82,1716304783,1,1882,IN,1716326674,1716322775,0,2130909,Whitby,200,0
138.787151,-80.818883,800,Clear,clear sky,01n,stations,281.81,281.53,241.98,289.33,1008,94,1020,965,9245,0.5,68,4.28,84,1716302076,1,1464,IT,1716283426,1716291269,-25200,1740722,Cornville,200,0
-151.724667,-58.332822,800,Clear,clear sky,01n,stations,284.98,251.13,289.05,274.67,1023,41,1004,936,4717,0.54,271,11.52,96,1716302572,1,8885,IT,1716337247,1716325887,7200,3208174,Nantucket,200,0
-87.61352,82.047429,800,Clear,clear sky,01n,stations,299.17,224.02,245.42,308.81,998,62,1025,908,7464,5.21,140,1.53,53,1716294152,1,1259,GB,1716310166,1716328061,-25200,9815769,Pitampura,200,0
-56.541161,-31.758049,800,Clear,clear sky,01n,stations,271.55,233.5,240.91,253.78,1004,20,980,957,6839,11.82,351,12.51,65,1716309936,1,8238,IT,1716335046,1716321214,0,4311887,Cornville,200,0
109.032305,2.15411,800,Clear,clear sky,01n,stations,256.04,275.3,310.69,313.69,980,28,986,981,1768,8.21,24,17.32,38,1716346553,1,1769,IT,1716288552,1716298969,0,5893649,Whitby,200,0
71.157309,-60.266827,800,Clear,clear sky,01n,stations,270.27,301.9,227.75,242.07,1015,86,1029,1008,5355,8.79,42,10.75,41,1716318981,1,1278,GB,1716298641,1716337879,0,4739600,Zocca,200,0
22.428062,-1.438473,800,Clear,clear sky,01n,stations,289.25,288.19,224.4,271.48,981,95,987,961,9960,2.19,336,11.13,85,1716282694,1,3182,US,1716338817,1716293741,0,9416273,Nantucket,200,0
116.155601,46.251358,800,Clear,clear sky,01n,stations,243.66,248.05,308.01,303.53,1028,66,991,938,6048,6.26,271,3.9,39,1716324398,1,6332,GB,1716297938,1716276445,0,2485703,Whitby,200,0
-51.680339,87.805689,800,Clear,clear sky,01n,stations,267.61,300.97,269.52,286.56,1002,98,1027,968,5912,12.13,120,5.32,65,1716343582,1,9681,US,1716292854,1716305248,19800,8370741,Pitampura,200,0
-162.07181,63.984547,800,Clear,clear sky,01n,stations,266.04,242.32,307.09,224.85,1021,83,1004,911,5758,14.74,308,5.17,7,1716332980,1,3559,US,1716304114,1716293011,0,6113303,Nantucket,200,0
-129.47588,22.142358,800,Clear,clear sky,01n,stations,232.2,267.14,310.91,239.17,1007,35,1005,996,3105,10.69,57,10.75,4,1716323301,1,6128,IT,1716317677,1716332493,-43200,8227487,Rumbak,200,0
-150.208298,-70.848589,800,Clear,clear sky,01n,stations,315.59,274.54,283.69,247.61,1003,36,998,944,6006,13.82,340,9.23,16,1716279186,1,6509,US,1716295043,1716282902,19800,8845296,Rumbak,200,0
104.449335,-28.204906,800,Clear,clear sky,01n,stations,281.38,319.83,255.69,295.8,983,75,1002,970,8868,3.37,338,19.56,31,1716277206,1,1226,US,1716281629,1716307258,0,4642653,Zocca,200,0
122.92941,28.57847,800,Clear,clear sky,01n,stations,309.23,298.4,223.15,256.29,983,35,1030,914,4936,5.9,157,11.54,5,1716340304,1,6308,IT,1716327753,1716295267,0,3178099,Whitby,200,0
-174.411617,62.905261,800,Clear,clear sky,01n,stations,261.06,224.22,289.76,228.15,1026,46,986,1029,5158,1.27,109,5.33,0,1716339268,1,3884,IN,1716311864,1716318240,0,2462269,Zocca,200,0
69.844521,38.208732,800,Clear,clear sky,01n,stations,279.75,226.91,278.18,270.79,1014,96,988,915,3250,13.35,343,5.88,64,1716301150,1,3793,GB,1716264066,1716295888,-43200,2621394,Cornville,200,0
-117.13576,79.194033,800,Clear,clear sky,01n,stations,246.86,243.3,238.54,314.96,1026,12,1010,986,4370,4.78,215,10.5,75,1716340822,1,7573,US,1716291672,1716340933,0,9039326,Nantucket,200,0
-6.11507,76.075166,800,Clear,clear sky,01n,stations,258.95,224.5,306.17,277.35,1006,24,1018,982,2930,2.53,37,4.07,62,1716283657,1,3960,GB,1716341862,1716301502,19800,4514533,Cornville,200,0
-62.090931,-83.191897,800,Clear,clear sky,01n,stations,275.31,284.09,264.82,230.46,999,30,1002,1014,2562,7.85,351,4.38,94,1716342651,1,6410,US,1716302960,1716306445,-43200,3375114,Whitby,200,0
-61.852775,68.300667,800,Clear,clear sky,01n,stations,220.84,262.98,307.6,270.42,983,79,1015,1000,1709,2.66,214,7.66,13,1716296577,1,6996,IT,1716329397,1716289039,19800,9284681,Whitby,200,0
-149.196009,-5.542734,800,Clear,clear sky,01n,stations,311.67,246.03,245.45,220.22,1025,68,1009,1004,3519,5.49,305,10.69,14,1716296224,1,1432,IN,1716303419,1716288333,-25200,2888152,Pitampura,200,0
40.442885,-13.444664,800,Clear,clear sky,01n,stations,245.04,253.44,227.77,271.35,1020,76,1017,937,4705,9.49,264,18.33,95,1716299908,1,1964,IN,1716276155,1716334504,7200,1628806,Cornville,200,0
52.895572,-66.009321,800,Clear,clear sky,01n,stations,247.09,230.08,302.15,237.11,1012,51,1028,999,8597,1.94,222,3.23,74,1716305771,1,7339,IN,1716274501,1716282022,0,5912473,Zocca,200,0
-20.863357,47.409139,800,Clear,clear sky,01n,stations,269.65,255.87,244.11,286.84,1024,40,989,972,6060,1.18,95,4.78,49,1716322175,1,4004,IN,1716306011,1716336471,19800,2763161,Whitby,200,0
86.326288,-35.964996,800,Clear,clear sky,01n,stations,220.35,301.1,235.21,288.87,990,92,995,980,7629,8.68,311,5.69,71,1716315779,1,9744,US,1716286068,1716315076,0,9874633,Zocca,200,0
-116.53935,-72.223297,800,Clear,clear sky,01n,stations,285.68,278.52,295.62,303.74,988,55,1001,919,3929,7.36,315,12.41,38,1716273873,1,4935,IN,1716274950,1716348122,19800,2297195,Rumbak,200,0
119.755584,-44.622441,800,Clear,clear sky,01n,stations,257.21,278.39,249.13,262.92,1023,95,1017,943,8097,2.58,278,0.01,50,1716342024,1,5435,US,1716340963,1716316158,-43200,2904645,Nantucket,200,0
-111.172934,13.075249,800,Clear,clear sky,01n,stations,293.06,255.3,312.66,272.82,995,57,1028,935,8967,8.24,183,4.97,48,1716301457,1,4870,IN,1716338349,1716312404,0,8516277,Cornville,200,0
-30.77201,17.199308,800,Clear,clear sky,01n,stations,249.31,241.72,241.16,319.97,1019,22,1008,1012,1193,10.67,156,4.1,77,1716282345,1,6435,IT,1716267503,1716295418,-25200,4976771,Rumbak,200,0
-6.674674,77.248039,800,Clear,clear sky,01n,stations,257.36,295.02,281.49,253.08,990,89,1018,990,5858,4.92,214,1.16,16,1716337488,1,4693,IT,1716322067,1716299739,7200,3265885,Pune,200,0
61.847626,-49.982782,800,Clear,clear sky,01n,stations,289.19,279.91,318.78,233.38,980,15,1014,1008,1269,9.97,307,3.77,26,1716310099,1,6480,GB,1716313474,1716327198,7200,9918296,Cornville,200,0
174.784009,48.32629,800,Clear,clear sky,01n,stations,225.97,300.39,295.17,260.47,1018,57,1013,918,7785,8.02,319,13.77,48,1716320589,1,3743,GB,1716277647,1716297796,0,8663442,Zocca,200,0
-62.774762,-45.728475,800,Clear,clear sky,01n,stations,286.52,270.22,266.02,277.38,1017,20,1020,1028,7384,8.76,144,9.87,84,1716303573,1,9496,IN,1716342790,1716262588,-43200,5734999,Rumbak,200,0
82.466919,-41.979823,800,Clear,clear sky,01n,stations,309.54,224.61,289.97,234.57,1014,13,1015,1020,5472,8.25,220,3.06,49,1716306145,1,2370,US,1716332186,1716347388,-43200,8261641,Whitby,200,0
-151.130227,-77.176883,800,Clear,clear sky,01n,stations,256.13,224.89,272.25,221.09,1016,48,1014,953,3720,11.36,147,15.81,38,1716330117,1,7700,IN,1716290788,1716293383,7200,4145351,Whitby,200,0
153.654335,-25.915445,800,Clear,clear sky,01n,stations,261.29,242.96,307.22,302.56,1001,16,984,1020,1786,7.82,1,15.58,62,1716323774,1,7452,GB,1716308322,1716333180,19800,9338124,Nantucket,200,0
-178.30878,-43.644073,800,Clear,clear sky,01n,stations,294.48,222.21,308.86,257.89,1012,67,1008,1030,7571,1.87,158,5.53,79,1716279000,1,9102,US,1716263651,1716285213,7200,9924374,Pune,200,0
123.588659,82.716517,800,Clear,clear sky,01n,stations,264.96,243.25,305.22,229.36,1009,31,1008,943,4614,6.2,249,7.75,20,1716326379,1,2980,GB,1716306975,1716308018,19800,4590656,Whitby,200,0
54.625095,88.671103,800,Clear,clear sky,01n,stations,264.18,243.96,268.59,288.77,1019,11,1000,1010,8282,5.99,355,8.75,99,1716284191,1,4812,IT,1716332654,1716281385,-43200,8579074,Nantucket,200,0
-86.089506,49.87106,800,Clear,clear sky,01n,stations,318.85,226.69,252.4,282.86,991,20,1016,924,2808,9.84,348,17.57,35,1716293891,1,7958,IN,1716327959,1716285840,0,3783932,Nantucket,200,0
-71.804428,85.43909,800,Clear,clear sky,01n,stations,241.96,318.58,293.0,235.95,1028,54,983,1013,4017,12.79,77,12.98,96,1716281761,1,5950,IN,1716265164,1716289178,-25200,8791062,Whitby,200,0
109.386462,-32.224238,800,Clear,clear sky,01n,stations,221.62,293.63,234.14,275.63,999,81,1017,984,4518,13.09,345,9.01,91,1716302735,1,9518,US,1716345912,1716274092,0,8952867,Cornville,200,0
19.845692,74.923546,800,Clear,clear sky,01n,stations,262.47,287.19,283.28,222.73,1002,10,995,992,5792,7.29,185,15.15,71,1716299998,1,6235,GB,1716264146,1716319096,-25200,5502141,Cornville,200,0
-111.108009,-84.357105,800,Clear,clear sky,01n,stations,283.64,235.84,271.91,289.28,993,82,1012,984,2670,0.76,57,3.25,60,1716340677,1,9127,US,1716287489,1716284296,7200,3096410,Whitby,200,0
72.628945,23.135223,800,Clear,clear sky,01n,stations,315.29,279.81,316.15,305.36,1020,92,1025,920,5338,0.64,28,12.01,90,1716270044,1,1082,US,1716313037,1716320459,7200,6114511,Pune,200,0
-41.829254,-17.766662,800,Clear,clear sky,01n,stations,239.52,223.48,307.66,300.76,1014,18,981,996,8478,3.78,354,13.48,63,1716297014,1,5703,GB,1716275031,1716263132,19800,4421950,Nantucket,200,0
48.57038,13.507673,800,Clear,clear sky,01n,stations,276.25,240.34,310.96,279.23,1004,33,988,952,6603,7.62,275,6.17,66,1716277055,1,1599,US,1716341360,1716289903,0,6861202,Rumbak,200,0
-35.343567,-87.993321,800,Clear,clear sky,01n,stations,272.65,225.51,310.99,298.14,997,69,999,919,2792,2.74,353,0.69,3,1716288372,1,2661,US,1716331000,1716323317,7200,7493648,Pitampura,200,0
-175.550218,85.657062,800,Clear,clear sky,01n,stations,254.05,243.3,242.24,305.24,1014,72,1005,1027,5267,0.86,108,13.89,56,1716289454,1,5490,GB,1716304706,1716305401,7200,3367746,Pitampura,200,0
-56.527933,44.347617,800,Clear,clear sky,01n,stations,232.96,294.69,242.26,314.84,982,72,992,1026,7647,2.15,154,5.49,76,1716338747,1,3908,IT,1716278418,1716327353,7200,2566114,Pitampura,200,0
-57.62537,-31.433278,800,Clear,clear sky,01n,stations,238.92,229.85,235.9,304.3,1020,65,980,968,4060,14.62,223,4.67,94,1716283154,1,2036,IT,1716267770,1716323278,19800,9251392,Zocca,200,0
-22.972027,2.69635,800,Clear,clear sky,01n,stations,230.04,220.16,302.44,256.46,989,35,1030,994,2398,6.37,24,11.62,37,1716263360,1,4586,IN,1716334816,1716263581,7200,2410555,Pune,200,0
-93.099036,-17.169323,800,Clear,clear sky,01n,stations,269.0,289.45,220.64,249.86,1006,31,1021,1008,4616,1.99,0,5.43,67,1716284994,1,7043,GB,1716345464,1716298160,-25200,5802588,Cornville,200,0
179.23671,-32.354857,800,Clear,clear sky,01n,stations,317.73,293.71,270.24,297.32,988,100,1001,1012,5236,0.35,114,17.3,20,1716264861,1,9378,IT,1716292856,1716321369,19800,9881390,Cornville,200,0
-96.743399,-25.249864,800,Clear,clear sky,01n,stations,261.16,237.87,274.82,263.34,1027,72,999,970,4488,9.03,310,12.38,39,1716274632,1,5766,IT,1716331549,1716319528,-43200,7014973,Zocca,200,0
-63.868122,47.686967,800,Clear,clear sky,01n,stations,301.07,239.9,292.0,294.13,1004,84,1005,1014,5593,3.73,249,6.43,96,1716318733,1,6098,GB,1716344663,1716338200,7200,6788974,Zocca,200,0
144.20149,-31.498834,800,Clear,clear sky,01n,stations,283.71,287.72,271.93,286.72,998,62,995,955,8110,9.84,193,15.61,23,1716330702,1,9594,GB,1716329847,1716268573,-25200,7397397,Rumbak,200,0
78.890417,30.287712,800,Clear,clear sky,01n,stations,237.7,272.45,312.02,250.23,983,83,1005,907,4518,11.52,250,14.99,61,1716278373,1,2550,GB,1716340979,1716295441,-25200,7729092,Cornville,200,0
143.956238,61.94358,800,Clear,clear sky,01n,stations,255.76,287.47,262.53,254.74,1000,97,1000,943,1511,6.69,56,0.57,36,1716309124,1,2817,IN,1716343463,1716329880,-25200,8116901,Nantucket,200,0
55.392358,48.142442,800,Clear,clear sky,01n,stations,232.11,232.31,243.16,260.63,983,84,987,939,7485,1.65,74,8.86,82,1716307812,1,3791,US,1716339657,1716300700,7200,3863898,Cornville,200,0
141.204934,31.709702,800,Clear,clear sky,01n,stations,249.75,305.19,277.59,272.59,1000,23,1007,940,1697,11.52,307,11.2,93,1716336876,1,2449,US,1716344612,1716336867,-25200,5867329,Rumbak,200,0
22.063912,-78.786452,800,Clear,clear sky,01n,stations,281.22,258.71,270.03,309.13,985,10,995,905,7589,0.05,33,2.84,40,1716268328,1,8042,GB,1716322348,1716326547,-43200,5446389,Cornville,200,0
-42.688667,53.722242,800,Clear,clear sky,01n,stations,290.83,314.96,242.02,305.4,1017,24,1016,1027,6971,13.17,66,14.67,8,1716270679,1,4305,US,1716317694,1716272214,-25200,1531245,Cornville,200,0
-174.203437,66.105895,800,Clear,clear sky,01n,stations,250.38,236.87,238.62,295.66,1015,12,1027,1020,5086,7.49,63,19.65,78,1716283518,1,2639,IT,1716295785,1716305953,19800,6271918,Whitby,200,0
-111.476443,10.269326,800,Clear,clear sky,01n,stations,253.1,240.51,301.69,240.27,1026,27,985,957,9990,6.96,249,1.82,38,1716282670,1,8228,IT,1716330611,1716277409,19800,7746818,Whitby,200,0
-44.039591,39.124203,800,Clear,clear sky,01n,stations,303.06,282.62,318.86,260.92,1012,59,996,957,5820,14.4,157,15.9,21,1716347508,1,5885,IN,1716345322,1716334275,0,4021325,Pune,200,0
-70.465197,2.207742,800,Clear,clear sky,01n,stations,285.19,226.1,285.23,311.3,1008,74,995,923,1001,11.82,333,16.22,87,1716324491,1,5885,GB,1716293660,1716316486,0,5678604,Cornville,200,0
-25.132895,-79.411912,800,Clear,clear sky,01n,stations,317.78,271.06,316.82,287.24,1016,11,1015,954,5573,13.71,29,0.75,19,1716338358,1,2556,IN,1716306164,1716306170,7200,3648969,Cornville,200,0
-115.597544,-67.34347,800,Clear,clear sky,01n,stations,243.75,296.59,318.26,264.38,1014,71,1010,948,1550,0.01,309,18.74,63,1716333973,1,1089,IN,1716276406,1716314106,19800,2949463,Pitampura,200,0
119.90366,76.628517,800,Clear,clear sky,01n,stations,278.63,315.58,229.03,298.1,1016,17,1013,988,6074,12.2,159,19.92,95,1716315760,1,6325,US,1716311915,1716347572,7200,1472947,Rumbak,200,0
-45.326837,66.993049,800,Clear,clear sky,01n,stations,274.42,244.44,236.27,284.01,1028,87,1027,962,3049,9.05,13,11.26,37,1716329413,1,9043,IN,1716343158,1716337113,19800,6151150,Whitby,200,0
118.020196,-49.527165,800,Clear,clear sky,01n,stations,309.98,288.37,263.75,261.36,985,91,1021,1012,5469,1.27,251,11.5,89,1716265845,1,7955,GB,1716328102,1716341619,-43200,2149753,Cornville,200,0
66.300079,42.280643,800,Clear,clear sky,01n,stations,231.16,316.67,305.06,307.37,1002,61,1000,943,6742,9.73,114,11.39,80,1716313733,1,4953,IN,1716325137,1716273573,7200,5359127,Cornville,200,0
-104.12217,-64.372324,800,Clear,clear sky,01n,stations,271.55,222.48,311.13,270.14,1027,41,998,912,4389,10.5,317,8.72,24,1716308948,1,7677,IN,1716274417,1716328694,-25200,7682273,Pitampura,200,0
