coord_lon,coord_lat,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_feels_like,main_temp_min,main_temp_max,main_pressure,main_humidity,main_sea_level,main_grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod,level
10.99,44.34,800,Clear,clear sky,01n,stations,284.77,283.59,283.03,286.55,1025,52,1028,945,6756,6.88,64,7.92,69,1666581501,1,6812,IT,1624304858,1601336255,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.32,288.95,288.13,290.57,1017,51,1012,939,3144,7.73,87,8.38,6,1682629737,1,6812,IT,1664473912,1641606487,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.48,279.93,277.75,283.31,992,58,1029,939,3516,3.67,23,6.59,10,1605910050,1,6812,IT,1645451320,1628961070,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.91,279.3,279.37,282.95,1008,97,994,920,7669,7.57,76,10.6,64,1610061627,1,6812,IT,1652428328,1664038032,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.34,282.47,280.57,286.09,1015,64,1006,982,8998,6.95,170,9.95,65,1679206159,1,6812,IT,1616276040,1631071315,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.15,283.92,282.11,285.43,990,64,1002,994,6783,9.13,265,13.25,28,1677638630,1,6812,IT,1665946942,1691490356,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.46,284.43,283.1,287.51,1014,88,1011,952,5394,7.3,194,8.1,84,1602521785,1,6812,IT,1674416254,1695717511,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.77,282.85,282.31,285.87,1021,66,1003,985,1003,7.52,289,11.55,48,1614639026,1,6812,IT,1604379465,1643105191,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.45,287.54,286.71,291.23,1019,70,1002,989,7664,3.79,343,7.79,58,1674388902,1,6812,IT,1618087205,1632961911,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.19,282.32,280.97,286.03,996,81,1010,991,9187,8.59,243,8.72,33,1691567173,1,6812,IT,1635381461,1667876082,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.89,287.92,287.33,291.73,1022,62,1001,969,2110,7.92,279,10.12,45,1670189673,1,6812,IT,1699619391,1645895783,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.22,280.98,278.48,282.76,1017,66,1014,962,3289,4.15,247,6.16,75,1659871101,1,6812,IT,1655608419,1678793347,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.36,278.71,278.66,281.9,994,89,1028,937,8255,7.07,298,9.58,90,1657853765,1,6812,IT,1610377563,1650627872,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.9,287.78,286.65,291.23,1003,54,1024,920,5609,1.08,4,3.07,45,1639365653,1,6812,IT,1627602692,1670524454,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.03,284.41,283.63,287.34,1006,77,1010,944,3328,0.36,313,1.92,20,1633088870,1,6812,IT,1636746055,1618419948,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.72,284.12,283.68,286.25,1026,59,993,953,1711,1.99,280,4.14,100,1686542339,1,6812,IT,1691873202,1626889404,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.3,285.66,283.87,288.57,1017,98,1019,931,6845,2.1,163,6.64,2,1660894838,1,6812,IT,1686747372,1641990849,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.6,284.37,282.58,286.52,1011,80,1002,932,6638,7.3,19,12.07,0,1696401678,1,6812,IT,1698330596,1662785409,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.69,283.94,283.34,288.6,1021,74,1009,992,8106,8.53,53,12.69,7,1672467976,1,6812,IT,1660943866,1639958059,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.03,287.33,286.61,290.71,1007,86,997,911,8962,5.02,66,8.59,10,1635106593,1,6812,IT,1613108977,1681344344,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.01,284.7,284.24,287.45,1016,76,1030,962,6203,9.61,337,13.24,2,1619372427,1,6812,IT,1650134211,1656890475,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.98,281.21,281.07,284.15,1000,75,990,934,5299,0.91,280,3.96,33,1676846252,1,6812,IT,1676812800,1622329742,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.82,286.95,287.64,291.1,1016,57,997,952,1605,0.02,239,2.44,18,1687140843,1,6812,IT,1624874206,1614533625,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.76,280.86,280.8,284.6,1012,64,1021,999,8763,1.17,108,4.04,19,1651182041,1,6812,IT,1652213400,1660688848,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.52,282.77,280.64,285.53,1018,60,1017,903,5044,5.53,151,8.07,40,1624134201,1,6812,IT,1696970755,1697360766,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.68,280.75,279.62,282.95,1009,78,991,928,8330,5.97,301,8.23,32,1625185797,1,6812,IT,1641988508,1687234496,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.1,284.03,282.49,285.45,1012,63,1022,942,8582,7.03,204,9.45,55,1609791683,1,6812,IT,1653488140,1616249437,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.37,280.59,279.33,283.91,993,100,1021,979,1296,2.97,97,5.6,13,1675147969,1,6812,IT,1632471463,1647549590,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.55,281.69,280.98,286.35,1005,96,1019,990,5533,9.79,42,12.65,95,1633641388,1,6812,IT,1695867988,1640486046,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.61,282.73,281.13,285.46,1003,77,1018,963,1195,4.11,158,6.28,1,1694759852,1,6812,IT,1659842929,1661667752,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.81,280.81,279.95,283.37,1012,63,1011,996,9077,2.88,273,5.02,14,1659503541,1,6812,IT,1619793862,1619610011,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.06,282.12,281.4,284.26,1012,58,1029,908,7564,8.74,52,13.23,6,1663498357,1,6812,IT,1606794830,1668186773,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.62,287.96,286.89,291.28,997,75,1003,984,7308,7.07,335,8.43,94,1663265106,1,6812,IT,1614965215,1663996237,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.46,285.21,284.67,289.27,992,76,1002,947,4437,6.1,232,9.79,84,1629932719,1,6812,IT,1612466454,1665508080,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.54,284.78,284.59,289.04,993,50,1024,992,5929,5.41,333,6.5,18,1691076412,1,6812,IT,1631779821,1689778818,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.28,282.09,280.68,285.29,1011,50,999,944,5199,4.73,212,6.0,11,1662537660,1,6812,IT,1639829811,1624513526,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.16,287.32,287.62,291.89,1008,79,995,928,6820,7.33,233,10.65,8,1634174430,1,6812,IT,1608699560,1686886826,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.29,281.08,280.57,284.79,1017,60,994,901,5565,5.72,131,9.01,52,1693506481,1,6812,IT,1667521334,1697768024,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.76,279.0,279.19,283.13,1007,50,1017,959,7895,8.32,347,10.47,87,1696349017,1,6812,IT,1621451426,1692341246,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.65,288.22,286.77,291.07,1029,96,1029,925,7871,4.21,26,8.35,42,1699785932,1,6812,IT,1686495988,1678689726,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.83,281.83,279.33,283.21,999,56,1014,914,6490,8.33,245,11.31,75,1629529670,1,6812,IT,1639315223,1612071144,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.42,283.97,283.05,286.71,1002,81,1030,984,4117,2.24,29,4.47,31,1690322697,1,6812,IT,1664891679,1631479711,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.8,283.39,281.34,284.89,994,92,1000,975,4921,1.33,305,1.73,71,1618554414,1,6812,IT,1607021648,1606578060,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.55,282.73,281.22,285.08,1029,81,1019,946,2481,2.41,105,7.29,4,1625717232,1,6812,IT,1672871855,1624921570,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.22,280.11,277.24,281.65,1015,88,1000,937,2385,0.58,23,2.38,71,1620095090,1,6812,IT,1627702596,1649176306,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.93,289.33,287.31,292.56,997,52,1016,931,8796,7.63,61,9.93,60,1628136812,1,6812,IT,1669750690,1613254958,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.37,286.79,285.28,289.13,1027,87,992,981,6906,4.46,66,4.96,39,1696532604,1,6812,IT,1690836590,1634408163,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.58,280.66,281.33,283.9,1017,58,1027,932,5342,7.59,303,11.52,74,1656388732,1,6812,IT,1646222524,1645585805,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.93,279.31,278.86,282.35,995,65,1025,926,8584,2.26,42,4.02,14,1652380563,1,6812,IT,1663653513,1673866407,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.82,282.35,281.63,285.21,990,52,1016,944,5492,5.53,349,10.32,53,1656681471,1,6812,IT,1632965174,1603380991,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.29,285.9,285.15,289.88,1027,86,996,907,4647,7.43,263,9.62,89,1699823195,1,6812,IT,1687964364,1654981969,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.56,281.03,280.65,285.05,1021,70,1010,967,2141,9.8,164,13.33,66,1610252883,1,6812,IT,1699454884,1671681382,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.08,287.54,286.21,290.15,1000,73,1029,965,1051,3.44,32,4.47,21,1637242526,1,6812,IT,1603264098,1634591092,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.15,279.63,278.0,281.58,1012,56,997,969,7427,3.78,173,8.02,16,1646214715,1,6812,IT,1669343232,1602273363,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.86,283.86,281.82,285.21,990,62,1024,965,2722,6.64,345,11.23,31,1628178194,1,6812,IT,1661126430,1632421687,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.59,287.78,287.23,292.38,1024,94,1005,974,3185,2.17,4,3.92,16,1651847472,1,6812,IT,1656448012,1686550580,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.42,285.44,284.33,289.33,1016,89,1028,960,5744,0.33,154,2.98,31,1687468395,1,6812,IT,1624185283,1619901368,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.12,285.74,285.32,288.2,1006,89,1028,918,2848,6.16,229,9.38,43,1690631764,1,6812,IT,1679553040,1689337451,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.07,288.96,286.33,291.81,991,88,994,998,2672,3.58,172,3.74,75,1624334801,1,6812,IT,1666490876,1627532551,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.29,281.28,281.17,283.96,994,98,1027,944,4325,0.65,282,5.18,70,1655034405,1,6812,IT,1669139907,1624338015,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.84,283.67,283.16,286.99,1004,59,1030,913,2204,7.54,245,8.98,22,1609311336,1,6812,IT,1633774538,1661951657,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.54,284.65,285.22,287.95,1002,51,1005,988,6960,3.56,158,4.8,36,1613669050,1,6812,IT,1607654629,1615951111,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,283.16,283.03,282.14,284.78,1001,96,1006,928,8296,8.02,27,10.88,37,1671675833,1,6812,IT,1634377929,1630701651,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.9,285.87,284.14,288.2,1029,70,991,910,4023,6.3,111,6.46,62,1609956687,1,6812,IT,1672084720,1651492576,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.48,281.79,280.48,284.43,1010,65,1029,976,4662,9.06,16,13.42,23,1620533933,1,6812,IT,1628111495,1620237076,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.39,280.9,280.32,284.75,990,87,1001,911,8403,0.11,259,4.73,60,1619492100,1,6812,IT,1684581788,1605096953,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.48,283.57,283.39,285.64,1003,71,1015,957,1325,4.43,121,5.57,48,1673070301,1,6812,IT,1600459220,1698433475,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.75,279.96,278.76,283.34,996,66,1005,938,7972,3.92,310,8.31,43,1638202959,1,6812,IT,1607827165,1638789581,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.09,282.24,281.53,286.04,1021,75,1018,908,6542,2.71,306,7.05,57,1692558745,1,6812,IT,1645462033,1604450529,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.12,288.95,287.51,291.31,1014,50,1008,999,1246,8.81,220,10.84,54,1640083928,1,6812,IT,1683803657,1682496306,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.15,280.6,279.42,284.03,1023,64,1009,970,8302,5.63,235,9.41,99,1686642356,1,6812,IT,1608017463,1630181646,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.08,281.29,280.39,283.21,1000,63,1022,968,7579,0.12,152,3.33,97,1658701424,1,6812,IT,1620994967,1659100581,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.05,285.64,284.95,288.47,999,58,1030,910,8915,0.46,157,4.19,71,1600953581,1,6812,IT,1616967987,1645006291,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.62,287.26,285.42,289.51,1004,74,1003,960,2933,3.88,237,8.48,90,1602525999,1,6812,IT,1641738991,1614706804,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.49,280.39,278.64,282.56,1021,67,999,916,3895,4.66,280,6.82,35,1668003702,1,6812,IT,1601380772,1613345449,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.64,286.72,287.07,290.27,999,63,990,972,3009,6.64,91,9.34,31,1650994354,1,6812,IT,1687784081,1678753702,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.3,284.25,284.27,287.66,1020,54,994,980,7510,1.21,159,1.24,41,1655214674,1,6812,IT,1625764616,1602585984,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.29,283.24,282.0,286.61,1002,88,1022,907,9770,6.39,108,11.23,14,1688614511,1,6812,IT,1669507036,1625932056,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.06,286.08,284.97,288.22,1025,76,1001,992,4194,1.2,70,4.69,42,1645456706,1,6812,IT,1669508774,1640150891,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.56,282.29,281.31,285.3,1028,97,990,954,8067,9.97,267,10.79,80,1641015398,1,6812,IT,1689106371,1665646839,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.49,280.98,279.8,285.39,1020,69,990,912,4512,5.03,338,7.68,11,1643209693,1,6812,IT,1624990915,1630011936,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.73,288.39,286.83,292.4,996,80,1014,912,8896,6.3,290,8.99,39,1663689253,1,6812,IT,1692672202,1659198016,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.35,284.69,284.88,288.37,1002,64,1002,982,1585,7.9,245,8.55,64,1693394357,1,6812,IT,1611847308,1639866354,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.24,279.28,279.45,283.56,997,69,1021,960,9919,9.34,330,10.87,21,1695132041,1,6812,IT,1650455689,1631546614,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.53,288.51,286.63,290.1,1028,72,1004,996,4043,6.76,324,8.61,47,1606772797,1,6812,IT,1658149559,1687285515,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.91,288.22,288.17,291.7,992,90,1017,927,4114,9.62,287,14.58,54,1635401017,1,6812,IT,1682419139,1661087284,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.02,287.98,286.5,289.39,1006,83,996,977,2414,3.82,194,3.87,45,1650976793,1,6812,IT,1630023028,1678294734,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.91,287.81,286.14,290.74,1003,73,997,960,8558,2.6,243,4.47,4,1607323964,1,6812,IT,1650176332,1685009455,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.64,287.15,285.65,290.47,1003,51,1026,942,8029,9.97,314,10.37,50,1603104597,1,6812,IT,1661550336,1655226380,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.32,283.52,282.13,286.73,1028,83,994,952,5365,5.92,360,9.42,29,1693279235,1,6812,IT,1624367094,1682744110,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.7,280.2,278.18,283.21,999,79,1006,916,3910,2.56,237,3.71,31,1603074747,1,6812,IT,1681898601,1665358313,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.88,286.28,285.74,290.61,1017,55,1016,957,9140,1.13,151,5.36,47,1696978462,1,6812,IT,1654723139,1690607404,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.95,280.86,278.95,284.07,1006,63,1024,944,8103,9.39,19,14.38,22,1646210822,1,6812,IT,1668525376,1669391651,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.84,286.86,286.68,291.15,1030,88,1005,972,4654,4.3,252,8.5,73,1642378785,1,6812,IT,1613024635,1692183542,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.02,285.86,285.2,290.01,993,60,1007,938,3668,5.82,222,9.71,60,1689898041,1,6812,IT,1626109274,1602736969,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.79,281.91,281.48,284.55,1020,53,1007,943,9671,6.91,335,11.62,55,1624067467,1,6812,IT,1646456353,1616122970,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.61,279.35,278.71,282.67,991,86,990,985,5307,8.59,156,12.3,87,1620103087,1,6812,IT,1624703126,1633208826,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.32,283.58,283.12,287.8,1025,87,998,966,4508,7.27,59,10.42,9,1617809187,1,6812,IT,1616417636,1616377038,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.29,283.55,281.59,286.28,1015,75,1010,945,5677,6.2,147,6.51,25,1643701661,1,6812,IT,1671455890,1660508723,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.91,288.72,288.34,291.55,1004,88,998,999,1153,1.97,322,2.15,13,1638856451,1,6812,IT,1603223044,1682801844,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.89,279.39,279.43,282.09,1008,54,1009,990,7577,0.67,229,2.0,69,1689172222,1,6812,IT,1696243712,1674068689,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.97,284.01,283.97,288.2,1006,60,996,997,9723,6.25,98,10.26,42,1647417678,1,6812,IT,1608399140,1651811473,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.16,284.93,283.25,287.64,1026,84,994,940,1184,6.96,49,8.4,78,1645794010,1,6812,IT,1628870835,1686709213,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.24,279.7,278.59,284.21,990,96,1030,926,9536,1.08,320,3.91,92,1666558075,1,6812,IT,1673850236,1646451001,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.78,285.85,286.07,289.48,1027,86,1026,990,7638,7.6,193,11.51,52,1621491233,1,6812,IT,1642012538,1600085663,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,287.04,287.01,284.06,289.49,1007,81,1010,969,7859,1.6,315,4.4,9,1683134000,1,6812,IT,1674324746,1641312331,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,284.45,283.93,283.24,286.11,1015,56,1001,973,6058,0.99,268,5.7,51,1687099447,1,6812,IT,1651055086,1645467499,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.63,281.4,281.42,283.98,992,56,1015,917,3672,2.65,136,7.19,86,1612343014,1,6812,IT,1601377845,1636498348,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.54,281.45,280.24,285.01,993,76,1001,997,2637,1.97,205,5.68,5,1610800449,1,6812,IT,1699361583,1660694949,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,280.71,280.65,278.49,282.48,1009,78,996,912,2325,7.1,296,8.93,21,1658710273,1,6812,IT,1637752978,1626349149,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,282.56,281.77,280.07,285.53,1003,100,1011,935,9804,9.1,246,13.92,65,1634345719,1,6812,IT,1696697960,1665916714,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.92,289.05,288.53,292.66,1013,95,1025,914,4352,1.84,138,3.36,39,1614503537,1,6812,IT,1658730539,1622624063,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.48,281.46,280.32,283.9,1014,68,1006,966,4883,3.62,50,7.14,31,1677014036,1,6812,IT,1660500243,1699378698,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,285.33,283.76,283.31,287.36,992,99,1028,920,9170,1.62,347,5.8,83,1658817036,1,6812,IT,1613592015,1601096757,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.75,281.01,279.46,284.24,1005,64,991,940,9445,5.58,213,9.65,88,1617106222,1,6812,IT,1679767194,1663390519,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,281.64,279.7,280.55,282.68,1023,67,993,1000,1193,7.2,262,11.45,55,1603149214,1,6812,IT,1621661140,1683605366,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,289.9,289.05,287.15,292.44,992,57,999,996,3835,7.01,24,10.26,47,1612228410,1,6812,IT,1687210875,1625292632,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,286.86,286.13,284.4,288.91,997,67,1021,976,3045,8.77,171,8.8,99,1687679595,1,6812,IT,1622508064,1696475569,7200,3163858,Zocca,200,0
10.99,44.34,800,Clear,clear sky,01n,stations,288.2,288.04,286.5,290.12,1023,87,1001,937,9614,4.88,41,5.42,37,1643232316,1,6812,IT,1674501906,1621836196,7200,3163858,Zocca,200,0
